mes,banco,rango_orden,rango_monto,suma_tasa_credito,total_creditos,registros_fuente,fecha_minima,fecha_maxima,tasa_ponderada
2025-02,Banco Santander,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,18.0,4,4,2025-02-28,2025-02-28,4.5
2025-02,Banco Santander,6,Mayor a 100 SMLMV,9.0,2,2,2025-02-21,2025-02-28,4.5
2025-02,Banco Serfinanza,1,Menor o igual a 3 SMLMV,1522.96,75,66,2025-02-07,2025-02-28,20.306133333333335
2025-02,Banco Serfinanza,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,3916.42,200,176,2025-02-07,2025-02-28,19.5821
2025-02,Banco Serfinanza,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,1041.16,49,46,2025-02-07,2025-02-28,21.248163265306125
2025-02,Banco Serfinanza,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,587.34,30,29,2025-02-07,2025-02-28,19.578
2025-02,Banco Serfinanza,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,243.9,14,14,2025-02-07,2025-02-28,17.42142857142857
2025-02,Banco Serfinanza,6,Mayor a 100 SMLMV,12.55,1,1,2025-02-21,2025-02-21,12.55
2025-02,Banco Unión,1,Menor o igual a 3 SMLMV,131.15,5,5,2025-02-07,2025-02-28,26.23
2025-02,Banco Unión,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,52.46,2,2,2025-02-07,2025-02-21,26.23
2025-02,Banco Unión,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,131.15,5,5,2025-02-07,2025-02-28,26.23
2025-02,Banco Unión,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,78.69,3,3,2025-02-07,2025-02-14,26.23
2025-02,Banco Unión,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,70.07,3,3,2025-02-07,2025-02-28,23.356666666666666
2025-02,Banco de Bogotá,1,Menor o igual a 3 SMLMV,321453.64,12549,4203,2025-02-07,2025-02-28,25.615876962307755
2025-02,Banco de Bogotá,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,260739.98,10223,3676,2025-02-07,2025-02-28,25.505231341093612
2025-02,Banco de Bogotá,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,197322.9,7825,3122,2025-02-07,2025-02-28,25.216984025559103
2025-02,Banco de Bogotá,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,77463.43000000001,3252,1609,2025-02-07,2025-02-28,23.820242927429277
2025-02,Banco de Bogotá,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,50507.72,2447,1307,2025-02-07,2025-02-28,20.640670208418474
2025-02,Banco de Bogotá,6,Mayor a 100 SMLMV,3692.52,231,135,2025-02-07,2025-02-28,15.984935064935065
2025-02,Banco de Occidente,1,Menor o igual a 3 SMLMV,699.0699999999999,35,32,2025-02-07,2025-02-28,19.97342857142857
2025-02,Banco de Occidente,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1601.24,77,63,2025-02-07,2025-02-28,20.795324675324675
2025-02,Banco de Occidente,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,5011.17,234,154,2025-02-07,2025-02-28,21.41525641025641
2025-02,Banco de Occidente,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,10105.38,472,243,2025-02-07,2025-02-28,21.409703389830508
2025-02,Banco de Occidente,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,25009.64,1281,483,2025-02-07,2025-02-28,19.52352849336456
2025-02,Banco de Occidente,6,Mayor a 100 SMLMV,3793.27,209,114,2025-02-07,2025-02-28,18.149617224880384
2025-02,Bancolombia,1,Menor o igual a 3 SMLMV,1101685.77,43266,11469,2025-02-07,2025-02-28,25.463083483566773
2025-02,Bancolombia,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,242250.56,10112,3609,2025-02-07,2025-02-28,23.956740506329115
2025-02,Bancolombia,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,133661.61,6200,2313,2025-02-07,2025-02-28,21.558324193548383
2025-02,Bancolombia,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,104104.56,5106,1734,2025-02-07,2025-02-28,20.38867215041128
2025-02,Bancolombia,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,112471.83,5717,2442,2025-02-07,2025-02-28,19.673225467902746
2025-02,Bancolombia,6,Mayor a 100 SMLMV,13088.4,698,463,2025-02-07,2025-02-28,18.7512893982808
2025-02,Bancoomeva,1,Menor o igual a 3 SMLMV,1041.21,47,45,2025-02-07,2025-02-28,22.15340425531915
2025-02,Bancoomeva,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1702.54,79,78,2025-02-07,2025-02-28,21.551139240506327
2025-02,Bancoomeva,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,3369.95,157,144,2025-02-07,2025-02-28,21.464649681528662
2025-02,Bancoomeva,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,3458.24,162,149,2025-02-07,2025-02-28,21.347160493827158
2025-02,Bancoomeva,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,5436.04,256,230,2025-02-07,2025-02-28,21.23453125
2025-02,Bancoomeva,6,Mayor a 100 SMLMV,106.05,5,5,2025-02-14,2025-02-21,21.21
2025-02,Coopcentral,1,Menor o igual a 3 SMLMV,44.0,2,2,2025-02-07,2025-02-07,22.0
2025-02,Coopcentral,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,45.0,2,2,2025-02-21,2025-02-28,22.5
2025-02,Coopcentral,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,29.39,2,2,2025-02-14,2025-02-14,14.695
2025-02,Finandina,1,Menor o igual a 3 SMLMV,492.29999999999995,19,18,2025-02-07,2025-02-28,25.910526315789472
2025-02,Finandina,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1918.6999999999998,74,58,2025-02-07,2025-02-28,25.928378378378376
2025-02,Finandina,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,5133.68,199,116,2025-02-07,2025-02-28,25.79738693467337
2025-02,Finandina,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,6373.599999999999,248,136,2025-02-07,2025-02-28,25.7
2025-02,Finandina,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,753.68,30,24,2025-02-07,2025-02-28,25.122666666666664
2025-02,Itaú,1,Menor o igual a 3 SMLMV,649.26,29,27,2025-02-07,2025-02-28,22.388275862068966
2025-02,Itaú,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,3073.41,137,96,2025-02-07,2025-02-28,22.433649635036495
2025-02,Itaú,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,6896.5,310,163,2025-02-07,2025-02-28,22.246774193548386
2025-02,Itaú,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,10146.68,464,226,2025-02-07,2025-02-28,21.867844827586207
2025-02,Itaú,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,14259.89,694,327,2025-02-07,2025-02-28,20.547391930835733
2025-02,Itaú,6,Mayor a 100 SMLMV,2870.86,147,109,2025-02-07,2025-02-28,19.52965986394558
2025-02,Lulo Bank,1,Menor o igual a 3 SMLMV,83425.85,3714,2031,2025-02-07,2025-02-28,22.462533656435113
2025-02,Lulo Bank,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,24792.19,1080,619,2025-02-07,2025-02-28,22.95573148148148
2025-02,Lulo Bank,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,26598.829999999998,1176,632,2025-02-07,2025-02-28,22.618052721088432
2025-02,Lulo Bank,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,11879.01,534,270,2025-02-07,2025-02-28,22.245337078651687
2025-02,Lulo Bank,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,2603.56,117,67,2025-02-07,2025-02-28,22.252649572649574
2025-02,MiBanco,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,26.0,1,1,2025-02-14,2025-02-14,26.0
2025-03,BBVA Colombia,1,Menor o igual a 3 SMLMV,82396.65,3433,1337,2025-03-07,2025-03-28,24.001354500436936
2025-03,BBVA Colombia,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,53393.72,2278,1026,2025-03-07,2025-03-28,23.438858647936787
2025-03,BBVA Colombia,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,64409.71,2802,1174,2025-03-07,2025-03-28,22.987048536759456
2025-03,BBVA Colombia,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,57164.26,2520,1102,2025-03-07,2025-03-28,22.68423015873016
2025-03,BBVA Colombia,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,35780.31,1654,881,2025-03-07,2025-03-28,21.632593712212817
2025-03,BBVA Colombia,6,Mayor a 100 SMLMV,474.83,22,21,2025-03-07,2025-03-28,21.583181818181817
2025-03,Banco AV Villas,1,Menor o igual a 3 SMLMV,4978.2,219,185,2025-03-07,2025-03-28,22.731506849315068
2025-03,Banco AV Villas,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,7950.31,371,264,2025-03-07,2025-03-28,21.429407008086255
2025-03,Banco AV Villas,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,14313.48,692,434,2025-03-07,2025-03-28,20.68421965317919
2025-03,Banco AV Villas,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,16266.67,821,454,2025-03-07,2025-03-28,19.813239951278927
2025-03,Banco AV Villas,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,20683.14,1117,556,2025-03-07,2025-03-28,18.516687555953446
2025-03,Banco AV Villas,6,Mayor a 100 SMLMV,2853.49,164,112,2025-03-07,2025-03-28,17.399329268292682
2025-03,Banco Agrario,1,Menor o igual a 3 SMLMV,863.95,39,39,2025-03-07,2025-03-28,22.152564102564103
2025-03,Banco Agrario,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2030.34,92,92,2025-03-07,2025-03-28,22.06891304347826
2025-03,Banco Agrario,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,3102.82,141,138,2025-03-07,2025-03-28,22.00581560283688
2025-03,Banco Agrario,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,1354.25,62,62,2025-03-07,2025-03-28,21.842741935483872
2025-03,Banco Agrario,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,287.17,13,13,2025-03-07,2025-03-28,22.09
2025-03,Banco Caja Social,1,Menor o igual a 3 SMLMV,34920.97,1425,1153,2025-03-07,2025-03-28,24.505943859649122
2025-03,Banco Caja Social,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,36554.07,1519,1112,2025-03-07,2025-03-28,24.064562211981567
2025-03,Banco Caja Social,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,32273.83,1373,939,2025-03-07,2025-03-28,23.50606700655499
2025-03,Banco Caja Social,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,11389.55,514,368,2025-03-07,2025-03-28,22.158657587548635
2025-03,Banco Caja Social,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,3848.73,201,161,2025-03-07,2025-03-28,19.147910447761195
2025-03,Banco Caja Social,6,Mayor a 100 SMLMV,72.9,5,5,2025-03-07,2025-03-28,14.580000000000002
2025-03,Banco Contactar,1,Menor o igual a 3 SMLMV,14.0,1,1,2025-03-07,2025-03-07,14.0
2025-03,Banco Davibank,1,Menor o igual a 3 SMLMV,1504.8600000000001,63,63,2025-03-07,2025-03-28,23.88666666666667
2025-03,Banco Davibank,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,5971.740000000001,253,248,2025-03-07,2025-03-28,23.603715415019767
2025-03,Banco Davibank,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,13033.640000000001,562,544,2025-03-07,2025-03-28,23.191530249110322
2025-03,Banco Davibank,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,16610.96,732,608,2025-03-07,2025-03-28,22.692568306010926
2025-03,Banco Davibank,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,35656.68,1615,789,2025-03-07,2025-03-28,22.078439628482972
2025-03,Banco Davibank,6,Mayor a 100 SMLMV,114621.07,5170,243,2025-03-07,2025-03-28,22.170419729206966
2025-03,Banco Davivienda,1,Menor o igual a 3 SMLMV,104992.65,4386,1573,2025-03-07,2025-03-28,23.93813269493844
2025-03,Banco Davivienda,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,99824.55,4242,1811,2025-03-07,2025-03-28,23.532425742574258
2025-03,Banco Davivienda,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,119767.61,5209,2218,2025-03-07,2025-03-28,22.992438087924747
2025-03,Banco Davivienda,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,125529.13,5684,2578,2025-03-07,2025-03-28,22.084646375791696
2025-03,Banco Davivienda,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,65820.21,3128,1614,2025-03-07,2025-03-28,21.042266624040924
2025-03,Banco Davivienda,6,Mayor a 100 SMLMV,165.46,9,9,2025-03-07,2025-03-28,18.384444444444444
2025-03,Banco Falabella,1,Menor o igual a 3 SMLMV,99518.2,4180,1581,2025-03-07,2025-03-28,23.80818181818182
2025-03,Banco Falabella,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,88793.97,3698,1557,2025-03-07,2025-03-28,24.011349378042187
2025-03,Banco Falabella,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,127132.45,5301,2079,2025-03-07,2025-03-28,23.98272967364648
2025-03,Banco Falabella,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,42645.67,1862,1030,2025-03-07,2025-03-28,22.90315252416756
2025-03,Banco Falabella,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,17684.19,835,581,2025-03-07,2025-03-28,21.178670658682634
2025-03,Banco Falabella,6,Mayor a 100 SMLMV,196.73,10,10,2025-03-07,2025-03-28,19.673
2025-03,Banco GNB Sudameris,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,49.3,3,3,2025-03-14,2025-03-28,16.433333333333334
2025-03,Banco Mundo Mujer,1,Menor o igual a 3 SMLMV,90371.03,3634,2303,2025-03-07,2025-03-28,24.868197578425978
2025-03,Banco Mundo Mujer,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,55798.23,2243,1217,2025-03-07,2025-03-28,24.876607222469907
2025-03,Banco Mundo Mujer,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,14394.210000000001,581,456,2025-03-07,2025-03-28,24.77488812392427
2025-03,Banco Mundo Mujer,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,571.96,23,23,2025-03-07,2025-03-28,24.867826086956523
2025-03,Banco Popular,1,Menor o igual a 3 SMLMV,49.68,2,2,2025-03-07,2025-03-21,24.84
2025-03,Banco Popular,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,47.41,2,2,2025-03-14,2025-03-21,23.705
2025-03,Banco Popular,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,133.97,6,6,2025-03-21,2025-03-28,22.328333333333333
2025-03,Banco Popular,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,24.82,1,1,2025-03-28,2025-03-28,24.82
2025-03,Banco Santander,1,Menor o igual a 3 SMLMV,17.59,1,1,2025-03-21,2025-03-21,17.59
2025-03,Banco Santander,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,4.5,1,1,2025-03-28,2025-03-28,4.5
2025-03,Banco Santander,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,52.769999999999996,3,3,2025-03-14,2025-03-28,17.59
2025-03,Banco Santander,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,13.5,3,3,2025-03-28,2025-03-28,4.5
2025-03,Banco Santander,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,31.5,7,4,2025-03-28,2025-03-28,4.5
2025-03,Banco Santander,6,Mayor a 100 SMLMV,27.0,6,5,2025-03-28,2025-03-28,4.5
2025-03,Banco Serfinanza,1,Menor o igual a 3 SMLMV,2013.03,98,80,2025-03-07,2025-03-28,20.541122448979593
2025-03,Banco Serfinanza,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,4898.820000000001,240,166,2025-03-07,2025-03-28,20.41175
2025-03,Banco Serfinanza,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,1227.62,58,53,2025-03-07,2025-03-28,21.165862068965517
2025-03,Banco Serfinanza,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,807.32,42,39,2025-03-07,2025-03-28,19.221904761904764
2025-03,Banco Serfinanza,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,378.83000000000004,24,24,2025-03-07,2025-03-28,15.784583333333336
2025-03,Banco Serfinanza,6,Mayor a 100 SMLMV,32.74,2,2,2025-03-21,2025-03-28,16.37
2025-03,Banco Unión,1,Menor o igual a 3 SMLMV,74.25,3,3,2025-03-07,2025-03-28,24.75
2025-03,Banco Unión,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,99.0,4,4,2025-03-14,2025-03-28,24.75
2025-03,Banco Unión,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,148.5,6,6,2025-03-14,2025-03-28,24.75
2025-03,Banco Unión,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,24.75,1,1,2025-03-07,2025-03-07,24.75
2025-03,Banco Unión,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,49.5,2,2,2025-03-14,2025-03-21,24.75
2025-03,Banco de Bogotá,1,Menor o igual a 3 SMLMV,301720.24,12276,4328,2025-03-07,2025-03-28,24.57805799934832
2025-03,Banco de Bogotá,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,215221.46000000002,8786,3111,2025-03-07,2025-03-28,24.495954928295017
2025-03,Banco de Bogotá,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,167021.09,6880,2637,2025-03-07,2025-03-28,24.27632122093023
2025-03,Banco de Bogotá,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,66730.8,2867,1403,2025-03-07,2025-03-28,23.275479595395886
2025-03,Banco de Bogotá,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,40104.840000000004,1956,1095,2025-03-07,2025-03-28,20.50349693251534
2025-03,Banco de Bogotá,6,Mayor a 100 SMLMV,2473.66,156,124,2025-03-07,2025-03-28,15.856794871794872
2025-03,Banco de Occidente,1,Menor o igual a 3 SMLMV,573.33,28,28,2025-03-07,2025-03-28,20.47607142857143
2025-03,Banco de Occidente,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1173.18,52,44,2025-03-07,2025-03-28,22.561153846153847
2025-03,Banco de Occidente,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,4970.7,230,145,2025-03-07,2025-03-28,21.61173913043478
2025-03,Banco de Occidente,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,9909.8,465,231,2025-03-07,2025-03-28,21.311397849462363
2025-03,Banco de Occidente,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,24136.81,1232,458,2025-03-07,2025-03-28,19.59156655844156
2025-03,Banco de Occidente,6,Mayor a 100 SMLMV,4174.97,226,109,2025-03-07,2025-03-28,18.473318584070796
2025-03,Bancolombia,1,Menor o igual a 3 SMLMV,1113588.34,45298,11632,2025-03-07,2025-03-28,24.583609430879953
2025-03,Bancolombia,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,234713.29,9982,3513,2025-03-07,2025-03-28,23.513653576437587
2025-03,Bancolombia,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,108107.75,5098,1972,2025-03-07,2025-03-28,21.205914083954493
2025-03,Bancolombia,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,84114.81,4180,1490,2025-03-07,2025-03-28,20.12316028708134
2025-03,Bancolombia,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,92880.1,4843,2099,2025-03-07,2025-03-28,19.178215981829446
2025-03,Bancolombia,6,Mayor a 100 SMLMV,9164.98,519,374,2025-03-07,2025-03-28,17.65892100192678
2025-03,Bancoomeva,1,Menor o igual a 3 SMLMV,728.02,35,34,2025-03-07,2025-03-28,20.800571428571427
2025-03,Bancoomeva,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2212.7,107,104,2025-03-07,2025-03-28,20.679439252336447
2025-03,Bancoomeva,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,4019.79,200,181,2025-03-07,2025-03-28,20.09895
2025-03,Bancoomeva,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,6184.24,309,255,2025-03-07,2025-03-28,20.013721682847894
2025-03,Bancoomeva,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,5891.16,298,259,2025-03-07,2025-03-28,19.768993288590604
2025-03,Bancoomeva,6,Mayor a 100 SMLMV,129.77,6,6,2025-03-07,2025-03-28,21.628333333333334
2025-03,Coopcentral,1,Menor o igual a 3 SMLMV,40.0,2,2,2025-03-07,2025-03-07,20.0
2025-03,Coopcentral,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,22.0,1,1,2025-03-21,2025-03-21,22.0
2025-03,Coopcentral,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,18.0,1,1,2025-03-21,2025-03-21,18.0
2025-03,Coopcentral,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,37.0,2,2,2025-03-07,2025-03-28,18.5
2025-03,Finandina,1,Menor o igual a 3 SMLMV,346.65,14,13,2025-03-07,2025-03-28,24.760714285714283
2025-03,Finandina,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1487.53,60,43,2025-03-07,2025-03-28,24.792166666666667
2025-03,Finandina,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,3782.36,153,97,2025-03-07,2025-03-28,24.721307189542486
2025-03,Finandina,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,6068.17,246,128,2025-03-07,2025-03-28,24.667357723577236
2025-03,Finandina,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,997.95,41,31,2025-03-07,2025-03-28,24.340243902439024
2025-03,Itaú,1,Menor o igual a 3 SMLMV,400.32,19,18,2025-03-07,2025-03-28,21.069473684210525
2025-03,Itaú,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1946.14,90,64,2025-03-07,2025-03-28,21.62377777777778
2025-03,Itaú,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,3724.36,178,111,2025-03-07,2025-03-28,20.923370786516855
2025-03,Itaú,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,6818.25,328,165,2025-03-07,2025-03-28,20.78734756097561
2025-03,Itaú,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,13417.93,651,329,2025-03-07,2025-03-28,20.61125960061444
2025-03,Itaú,6,Mayor a 100 SMLMV,2793.63,143,112,2025-03-07,2025-03-28,19.535874125874127
2025-03,Lulo Bank,1,Menor o igual a 3 SMLMV,71120.28,3244,1835,2025-03-07,2025-03-28,21.92363748458693
2025-03,Lulo Bank,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,26337.13,1185,681,2025-03-07,2025-03-28,22.225426160337555
2025-03,Lulo Bank,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,27046.56,1264,711,2025-03-07,2025-03-28,21.397594936708863
2025-03,Lulo Bank,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,11231.75,532,308,2025-03-07,2025-03-28,21.112312030075188
2025-03,Lulo Bank,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,2321.12,107,66,2025-03-07,2025-03-28,21.69271028037383
2025-03,MiBanco,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,73.80000000000001,3,3,2025-03-14,2025-03-28,24.600000000000005
2025-04,BBVA Colombia,1,Menor o igual a 3 SMLMV,45934.67,1948,982,2025-04-04,2025-04-25,23.580426078028747
2025-04,BBVA Colombia,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,31189.329999999998,1378,755,2025-04-04,2025-04-25,22.63376632801161
2025-04,BBVA Colombia,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,40337.41,1801,946,2025-04-04,2025-04-25,22.397229317046087
2025-04,BBVA Colombia,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,35614.73,1628,837,2025-04-04,2025-04-25,21.87636977886978
2025-04,BBVA Colombia,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,23626.38,1129,663,2025-04-04,2025-04-25,20.92682019486271
2025-04,BBVA Colombia,6,Mayor a 100 SMLMV,498.23,25,24,2025-04-04,2025-04-25,19.9292
2025-04,Banco AV Villas,1,Menor o igual a 3 SMLMV,6116.09,274,229,2025-04-04,2025-04-25,22.321496350364963
2025-04,Banco AV Villas,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,10080.92,477,353,2025-04-04,2025-04-25,21.13400419287212
2025-04,Banco AV Villas,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,17825.97,885,579,2025-04-04,2025-04-25,20.14233898305085
2025-04,Banco AV Villas,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,19671.32,1029,560,2025-04-04,2025-04-25,19.11692905733722
2025-04,Banco AV Villas,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,19709.39,1074,600,2025-04-04,2025-04-25,18.351387337057727
2025-04,Banco AV Villas,6,Mayor a 100 SMLMV,2062.5,119,94,2025-04-04,2025-04-25,17.331932773109244
2025-04,Banco Agrario,1,Menor o igual a 3 SMLMV,995.3199999999999,44,44,2025-04-04,2025-04-25,22.62090909090909
2025-04,Banco Agrario,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2769.29,123,123,2025-04-04,2025-04-25,22.514552845528456
2025-04,Banco Agrario,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,3006.14,134,133,2025-04-04,2025-04-25,22.433880597014923
2025-04,Banco Agrario,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,1603.6,72,71,2025-04-04,2025-04-25,22.272222222222222
2025-04,Banco Agrario,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,721.0699999999999,32,32,2025-04-04,2025-04-25,22.533437499999998
2025-04,Banco Agrario,6,Mayor a 100 SMLMV,22.72,1,1,2025-04-25,2025-04-25,22.72
2025-04,Banco Caja Social,1,Menor o igual a 3 SMLMV,39213.31,1614,1271,2025-04-04,2025-04-25,24.29573110285006
2025-04,Banco Caja Social,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,46071.93,1915,1349,2025-04-04,2025-04-25,24.05844908616188
2025-04,Banco Caja Social,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,38665.11,1642,1078,2025-04-04,2025-04-25,23.547570036540804
2025-04,Banco Caja Social,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,12583.15,567,418,2025-04-04,2025-04-25,22.192504409171075
2025-04,Banco Caja Social,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,5194.12,272,222,2025-04-04,2025-04-25,19.096029411764704
2025-04,Banco Caja Social,6,Mayor a 100 SMLMV,194.59,12,11,2025-04-04,2025-04-25,16.215833333333332
2025-04,Banco Davibank,1,Menor o igual a 3 SMLMV,1606.46,69,68,2025-04-04,2025-04-25,23.282028985507246
