number,value,params_alpha,user_attrs_mae_valid,user_attrs_rmse_valid,user_attrs_smape_valid,state,nivel,familia,params_l1_ratio,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,params_l2_regularization,params_learning_rate,params_max_iter,params_max_leaf_nodes,params_colsample_bytree,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample
67,0.7231285591026657,1.2114000995303413,1.5205542738706461,1.9431034859468201,8.306947596666298,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
68,0.6618123710864634,7.807260840688758,1.8103038379274448,2.1475125419118655,9.848956527196558,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
69,0.7283115540831144,0.4823258416764222,1.429527854007176,1.9248302499178929,7.842889369921043,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
70,0.6769340872428564,5.317871740804431,1.755354831143261,2.098951575152704,9.560330605032958,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
71,0.7283383022676547,0.49721572040819895,1.4317846236509937,1.9247354961976235,7.854229421555637,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
72,0.7266487655707066,0.8825249829548423,1.4832574968424916,1.9307114413076951,8.107800803294756,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
73,0.7263660375696068,0.24619380339669256,1.3898857448841326,1.9317096535762994,7.655281429674235,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
74,0.7164077216678695,1.7176371466934581,1.571067503222591,1.96654573619997,8.573685374871832,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
75,0.7220705961694774,0.06616360559823808,1.3537332352108946,1.9468123758803917,7.487234943437807,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
76,0.7235110573260768,0.11318638377534643,1.3635915373768743,1.9417608221804352,7.531666787533919,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
77,0.7276767399418489,0.3568143803187707,1.4094148121533618,1.9270776707219237,7.746123390240485,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
